epoch,step,elbo,discrete_loss,continuous_loss,kl_div,kl_weight
0,0,4618.6630859375,15.415623664855957,4603.24755859375,38.475894927978516,0.0
0,1,4613.77783203125,15.329533576965332,4598.4482421875,38.452308654785156,1.2903225806451614e-07
0,2,4603.2998046875,15.29480266571045,4588.0048828125,38.71647644042969,2.580645161290323e-07
0,3,4610.9140625,14.794883728027344,4596.119140625,38.64866638183594,3.870967741935484e-07
0,4,4610.8291015625,15.577557563781738,4595.25146484375,38.7949104309082,5.161290322580646e-07
0,5,4614.88623046875,15.108473777770996,4599.77783203125,39.119834899902344,6.451612903225807e-07
0,6,4620.83837890625,15.753273963928223,4605.0849609375,38.56889724731445,7.741935483870968e-07
0,7,4623.8125,15.63823413848877,4608.17431640625,37.95065689086914,9.03225806451613e-07
0,8,4607.65673828125,15.771627426147461,4591.88525390625,38.29323959350586,1.0322580645161291e-06
0,9,4605.9189453125,15.336067199707031,4590.5830078125,37.415611267089844,1.1612903225806454e-06
0,10,4612.1474609375,15.244806289672852,4596.90283203125,37.79620361328125,1.2903225806451614e-06
0,11,4605.03173828125,15.511046409606934,4589.5205078125,38.54990768432617,1.4193548387096776e-06
0,12,4593.91455078125,14.960922241210938,4578.95361328125,39.44558334350586,1.5483870967741937e-06
0,13,4607.9208984375,14.778120040893555,4593.142578125,38.380615234375,1.6774193548387097e-06
0,14,4602.8203125,15.107598304748535,4587.712890625,39.243560791015625,1.806451612903226e-06
0,15,4605.66064453125,15.03927230834961,4590.62158203125,39.114173889160156,1.935483870967742e-06
0,16,4618.97705078125,14.955062866210938,4604.02197265625,40.85008239746094,2.0645161290322582e-06
0,17,4601.5205078125,14.839174270629883,4586.68115234375,38.25062561035156,2.193548387096774e-06
0,18,4605.5751953125,14.762818336486816,4590.8125,39.97559356689453,2.3225806451612907e-06
0,19,4599.72509765625,14.809338569641113,4584.91552734375,39.689613342285156,2.4516129032258066e-06
0,20,4602.6240234375,14.972532272338867,4587.6513671875,39.90016555786133,2.580645161290323e-06
0,21,4602.2802734375,14.815516471862793,4587.46484375,39.66337203979492,2.7096774193548386e-06
0,22,4591.19775390625,15.109013557434082,4576.0888671875,40.1757926940918,2.8387096774193553e-06
0,23,4599.9521484375,14.531045913696289,4585.4208984375,39.52294158935547,2.967741935483871e-06
0,24,4610.42333984375,14.549108505249023,4595.8740234375,41.34407043457031,3.0967741935483874e-06
0,25,4600.64208984375,14.82729434967041,4585.81494140625,38.29288101196289,3.225806451612903e-06
0,26,4600.1318359375,14.609583854675293,4585.5224609375,39.71234893798828,3.3548387096774194e-06
0,27,4600.04248046875,14.516929626464844,4585.525390625,39.33150863647461,3.4838709677419353e-06
0,28,4591.42138671875,15.145257949829102,4576.2763671875,40.326717376708984,3.612903225806452e-06
0,29,4584.9033203125,14.750199317932129,4570.1533203125,41.24077606201172,3.741935483870968e-06
0,30,4597.537109375,14.724794387817383,4582.8125,39.47675704956055,3.870967741935484e-06
1,31,4582.24560546875,15.47703742980957,4566.7685546875,43.85902404785156,4.000000000000001e-06
1,32,4573.64892578125,15.129700660705566,4558.51904296875,49.463050842285156,4.1290322580645165e-06
1,33,4570.134765625,14.4429349899292,4555.69189453125,46.62930679321289,4.258064516129032e-06
1,34,4583.58837890625,14.802477836608887,4568.7861328125,45.901100158691406,4.387096774193548e-06
1,35,4570.8310546875,14.926660537719727,4555.904296875,49.296775817871094,4.516129032258065e-06
1,36,4568.49462890625,14.654382705688477,4553.84033203125,46.41950988769531,4.6451612903225815e-06
1,37,4576.62841796875,14.962686538696289,4561.6650390625,52.114410400390625,4.774193548387097e-06
1,38,4595.6474609375,14.7736234664917,4580.8740234375,46.37779235839844,4.903225806451613e-06
1,39,4585.37744140625,14.584224700927734,4570.79345703125,47.38206481933594,5.032258064516129e-06
1,40,4570.6962890625,14.195213317871094,4556.5009765625,45.79026412963867,5.161290322580646e-06
1,41,4560.923828125,14.500062942504883,4546.423828125,45.602962493896484,5.2903225806451614e-06
1,42,4557.6923828125,14.108613967895508,4543.58349609375,45.390113830566406,5.419354838709677e-06
1,43,4567.25537109375,14.553529739379883,4552.701171875,49.24720764160156,5.548387096774194e-06
1,44,4567.72119140625,14.560126304626465,4553.16064453125,48.64808654785156,5.677419354838711e-06
1,45,4557.0302734375,14.276898384094238,4542.7529296875,50.9609375,5.806451612903226e-06
1,46,4568.45751953125,14.753887176513672,4553.703125,47.97456359863281,5.935483870967742e-06
1,47,4568.67138671875,14.295326232910156,4554.37548828125,50.71857452392578,6.064516129032258e-06
1,48,4545.85400390625,14.386611938476562,4531.466796875,48.991329193115234,6.193548387096775e-06
1,49,4565.20751953125,14.529123306274414,4550.677734375,50.3245849609375,6.322580645161291e-06
1,50,4561.357421875,14.334010124206543,4547.02294921875,46.845611572265625,6.451612903225806e-06
1,51,4556.63623046875,13.91888427734375,4542.716796875,48.90440368652344,6.580645161290323e-06
1,52,4566.556640625,14.259883880615234,4552.29638671875,49.222869873046875,6.709677419354839e-06
