epoch,step,elbo,discrete_loss,continuous_loss,kl_div,kl_weight
0,0,4623.0302734375,15.451367378234863,4607.5791015625,38.226261138916016,0.0
0,1,4616.603515625,15.657598495483398,4600.94580078125,38.755367279052734,1.2903225806451614e-07
0,2,4616.298828125,15.235281944274902,4601.0634765625,39.309600830078125,2.580645161290323e-07
0,3,4623.60009765625,14.708731651306152,4608.8916015625,39.50143051147461,3.870967741935484e-07
0,4,4618.416015625,15.432767868041992,4602.9833984375,37.99544143676758,5.161290322580646e-07
0,5,4610.55712890625,15.554550170898438,4595.00244140625,37.86073303222656,6.451612903225807e-07
0,6,4621.220703125,15.114147186279297,4606.1064453125,37.47389602661133,7.741935483870968e-07
0,7,4606.837890625,15.355391502380371,4591.482421875,37.263458251953125,9.03225806451613e-07
0,8,4618.56103515625,15.54458236694336,4603.0166015625,38.91197967529297,1.0322580645161291e-06
0,9,4614.275390625,15.028023719787598,4599.24755859375,40.826778411865234,1.1612903225806454e-06
0,10,4611.5595703125,15.537331581115723,4596.0224609375,38.81889724731445,1.2903225806451614e-06
0,11,4621.37939453125,15.494314193725586,4605.88525390625,40.28951644897461,1.4193548387096776e-06
0,12,4608.95263671875,15.204167366027832,4593.74853515625,39.781185150146484,1.5483870967741937e-06
0,13,4628.88330078125,15.34013843536377,4613.54296875,38.567466735839844,1.6774193548387097e-06
0,14,4613.59814453125,14.892903327941895,4598.705078125,38.16584777832031,1.806451612903226e-06
0,15,4608.3203125,15.035697937011719,4593.28466796875,39.651947021484375,1.935483870967742e-06
0,16,4618.509765625,15.61461067199707,4602.89501953125,38.58938980102539,2.0645161290322582e-06
0,17,4605.9462890625,15.455344200134277,4590.49072265625,39.48938751220703,2.193548387096774e-06
0,18,4613.81640625,15.49881362915039,4598.3173828125,40.1800422668457,2.3225806451612907e-06
0,19,4614.57275390625,15.187965393066406,4599.384765625,37.523948669433594,2.4516129032258066e-06
0,20,4615.609375,15.192943572998047,4600.41650390625,38.18272018432617,2.580645161290323e-06
0,21,4614.083984375,15.40439224243164,4598.6796875,39.25902557373047,2.7096774193548386e-06
0,22,4613.8544921875,14.709322929382324,4599.14501953125,38.30516815185547,2.8387096774193553e-06
0,23,4609.1494140625,15.292709350585938,4593.85693359375,37.72406768798828,2.967741935483871e-06
0,24,4605.0888671875,15.366451263427734,4589.72265625,38.33298110961914,3.0967741935483874e-06
0,25,4618.9345703125,14.725873947143555,4604.20849609375,38.54946517944336,3.225806451612903e-06
0,26,4609.42431640625,15.166975021362305,4594.25732421875,40.87760543823242,3.3548387096774194e-06
0,27,4606.27197265625,15.403078079223633,4590.86865234375,39.576942443847656,3.4838709677419353e-06
0,28,4606.1064453125,15.341716766357422,4590.7646484375,38.83772277832031,3.612903225806452e-06
0,29,4610.91357421875,15.777130126953125,4595.13623046875,37.617706298828125,3.741935483870968e-06
0,30,4604.552734375,14.884971618652344,4589.66796875,38.84778594970703,3.870967741935484e-06
1,31,4617.1669921875,14.275925636291504,4602.89111328125,40.06955337524414,4.000000000000001e-06
1,32,4598.52392578125,15.629762649536133,4582.89404296875,37.74765396118164,4.1290322580645165e-06
1,33,4613.5087890625,14.578596115112305,4598.93017578125,39.194576263427734,4.258064516129032e-06
1,34,4596.2109375,14.82458209991455,4581.38623046875,39.260581970214844,4.387096774193548e-06
1,35,4604.794921875,15.217931747436523,4589.5771484375,40.88726806640625,4.516129032258065e-06
1,36,4603.64794921875,15.582474708557129,4588.0654296875,39.62933349609375,4.6451612903225815e-06
1,37,4606.97705078125,15.264115333557129,4591.712890625,39.8444709777832,4.774193548387097e-06
1,38,4594.7587890625,15.108031272888184,4579.65087890625,39.83917999267578,4.903225806451613e-06
1,39,4587.0888671875,14.506685256958008,4572.58203125,40.70893859863281,5.032258064516129e-06
1,40,4594.43994140625,15.166677474975586,4579.2734375,42.09564208984375,5.161290322580646e-06
1,41,4604.9716796875,15.458097457885742,4589.513671875,40.46804428100586,5.2903225806451614e-06
1,42,4594.322265625,15.312583923339844,4579.009765625,40.679931640625,5.419354838709677e-06
